D,Y,Dt,Wkd,CM,C,Com,TM,M,V,CL
Imports,2016,05/04/2016,Tuesday,07/04/2020,All,Non-food manufactured goods,All,$,145000000,6641000000
Imports,2016,06/04/2016,Wednesday,08/04/2020,All,Non-food manufactured goods,All,$,115000000,6756000000
Imports,2016,07/04/2016,Thursday,09/04/2020,All,Non-food manufactured goods,All,$,175000000,6931000000
Imports,2016,08/04/2016,Friday,10/04/2020,All,Non-food manufactured goods,All,$,150000000,7082000000
Imports,2016,09/04/2016,Saturday,11/04/2020,All,Non-food manufactured goods,All,$,16000000,7098000000
Imports,2016,10/04/2016,Sunday,12/04/2020,All,Non-food manufactured goods,All,$,23000000,7121000000
Imports,2016,11/04/2016,Monday,13/04/2020,All,Non-food manufactured goods,All,$,154000000,7275000000
Imports,2016,12/04/2016,Tuesday,14/04/2020,All,Non-food manufactured goods,All,$,145000000,7420000000
Imports,2016,13/04/2016,Wednesday,15/04/2020,All,Non-food manufactured goods,All,$,142000000,7562000000
Imports,2016,14/04/2016,Thursday,16/04/2020,All,Non-food manufactured goods,All,$,145000000,7707000000
Imports,2016,15/04/2016,Friday,17/04/2020,All,Non-food manufactured goods,All,$,104000000,7811000000
Imports,2016,16/04/2016,Saturday,18/04/2020,All,Non-food manufactured goods,All,$,12000000,7823000000
Imports,2016,17/04/2016,Sunday,19/04/2020,All,Non-food manufactured goods,All,$,17000000,7840000000
Imports,2016,18/04/2016,Monday,20/04/2020,All,Non-food manufactured goods,All,$,174000000,8014000000
Imports,2016,19/04/2016,Tuesday,21/04/2020,All,Non-food manufactured goods,All,$,157000000,8171000000
Imports,2016,20/04/2016,Wednesday,22/04/2020,All,Non-food manufactured goods,All,$,145000000,8316000000
Imports,2016,21/04/2016,Thursday,23/04/2020,All,Non-food manufactured goods,All,$,137000000,8453000000
Imports,2016,22/04/2016,Friday,24/04/2020,All,Non-food manufactured goods,All,$,144000000,8597000000
Imports,2016,23/04/2016,Saturday,25/04/2020,All,Non-food manufactured goods,All,$,16000000,8613000000
Imports,2016,24/04/2016,Sunday,26/04/2020,All,Non-food manufactured goods,All,$,20000000,8633000000
Imports,2016,25/04/2016,Monday,27/04/2020,All,Non-food manufactured goods,All,$,20000000,8653000000
Imports,2016,26/04/2016,Tuesday,28/04/2020,All,Non-food manufactured goods,All,$,153000000,8807000000
Imports,2016,27/04/2016,Wednesday,29/04/2020,All,Non-food manufactured goods,All,$,116000000,8923000000
Imports,2016,28/04/2016,Thursday,30/04/2020,All,Non-food manufactured goods,All,$,158000000,9080000000
Imports,2016,29/04/2016,Friday,01/05/2020,All,Non-food manufactured goods,All,$,106000000,9186000000
Imports,2016,30/04/2016,Saturday,02/05/2020,All,Non-food manufactured goods,All,$,13000000,9199000000
Imports,2016,01/05/2016,Sunday,03/05/2020,All,Non-food manufactured goods,All,$,79000000,9278000000
Imports,2016,02/05/2016,Monday,04/05/2020,All,Non-food manufactured goods,All,$,155000000,9434000000
Imports,2016,03/05/2016,Tuesday,05/05/2020,All,Non-food manufactured goods,All,$,137000000,9571000000
Imports,2016,04/05/2016,Wednesday,06/05/2020,All,Non-food manufactured goods,All,$,114000000,9685000000
Imports,2016,05/05/2016,Thursday,07/05/2020,All,Non-food manufactured goods,All,$,124000000,9809000000
Imports,2016,06/05/2016,Friday,08/05/2020,All,Non-food manufactured goods,All,$,133000000,9941000000
Imports,2016,07/05/2016,Saturday,09/05/2020,All,Non-food manufactured goods,All,$,15000000,9956000000
Imports,2016,08/05/2016,Sunday,10/05/2020,All,Non-food manufactured goods,All,$,24000000,9980000000
Imports,2016,09/05/2016,Monday,11/05/2020,All,Non-food manufactured goods,All,$,212000000,10192000000
Imports,2016,10/05/2016,Tuesday,12/05/2020,All,Non-food manufactured goods,All,$,116000000,10307000000
Imports,2016,11/05/2016,Wednesday,13/05/2020,All,Non-food manufactured goods,All,$,153000000,10460000000
Imports,2016,12/05/2016,Thursday,14/05/2020,All,Non-food manufactured goods,All,$,168000000,10629000000
Imports,2016,13/05/2016,Friday,15/05/2020,All,Non-food manufactured goods,All,$,147000000,10776000000
Imports,2016,14/05/2016,Saturday,16/05/2020,All,Non-food manufactured goods,All,$,19000000,10795000000
Imports,2016,15/05/2016,Sunday,17/05/2020,All,Non-food manufactured goods,All,$,18000000,10813000000
Imports,2016,16/05/2016,Monday,18/05/2020,All,Non-food manufactured goods,All,$,149000000,10962000000
Imports,2016,17/05/2016,Tuesday,19/05/2020,All,Non-food manufactured goods,All,$,137000000,11099000000
Imports,2016,18/05/2016,Wednesday,20/05/2020,All,Non-food manufactured goods,All,$,126000000,11225000000
Imports,2017,04/02/2017,Saturday,01/02/2020,All,Non-food manufactured goods,All,$,9000000,9000000
Imports,2017,05/02/2017,Sunday,02/02/2020,All,Non-food manufactured goods,All,$,12000000,22000000
Imports,2017,06/02/2017,Monday,03/02/2020,All,Non-food manufactured goods,All,$,17000000,38000000
Imports,2017,07/02/2017,Tuesday,04/02/2020,All,Non-food manufactured goods,All,$,176000000,214000000
Imports,2017,08/02/2017,Wednesday,05/02/2020,All,Non-food manufactured goods,All,$,164000000,378000000
Imports,2017,09/02/2017,Thursday,06/02/2020,All,Non-food manufactured goods,All,$,154000000,532000000
Imports,2017,10/02/2017,Friday,07/02/2020,All,Non-food manufactured goods,All,$,172000000,704000000
Imports,2017,11/02/2017,Saturday,08/02/2020,All,Non-food manufactured goods,All,$,11000000,716000000
Imports,2017,12/02/2017,Sunday,09/02/2020,All,Non-food manufactured goods,All,$,17000000,733000000
Imports,2017,13/02/2017,Monday,10/02/2020,All,Non-food manufactured goods,All,$,164000000,897000000
Imports,2017,14/02/2017,Tuesday,11/02/2020,All,Non-food manufactured goods,All,$,167000000,1063000000
Imports,2017,15/02/2017,Wednesday,12/02/2020,All,Non-food manufactured goods,All,$,108000000,1171000000
Imports,2017,16/02/2017,Thursday,13/02/2020,All,Non-food manufactured goods,All,$,211000000,1382000000
Imports,2017,17/02/2017,Friday,14/02/2020,All,Non-food manufactured goods,All,$,115000000,1497000000
Imports,2017,18/02/2017,Saturday,15/02/2020,All,Non-food manufactured goods,All,$,12000000,1509000000
Imports,2017,19/02/2017,Sunday,16/02/2020,All,Non-food manufactured goods,All,$,21000000,1530000000
Imports,2017,20/02/2017,Monday,17/02/2020,All,Non-food manufactured goods,All,$,172000000,1702000000
Imports,2017,21/02/2017,Tuesday,18/02/2020,All,Non-food manufactured goods,All,$,146000000,1848000000
Imports,2017,22/02/2017,Wednesday,19/02/2020,All,Non-food manufactured goods,All,$,104000000,1951000000
Imports,2017,23/02/2017,Thursday,20/02/2020,All,Non-food manufactured goods,All,$,119000000,2070000000
Imports,2017,24/02/2017,Friday,21/02/2020,All,Non-food manufactured goods,All,$,131000000,2201000000
Imports,2017,25/02/2017,Saturday,22/02/2020,All,Non-food manufactured goods,All,$,24000000,2225000000
Imports,2017,26/02/2017,Sunday,23/02/2020,All,Non-food manufactured goods,All,$,15000000,2240000000
Imports,2017,27/02/2017,Monday,24/02/2020,All,Non-food manufactured goods,All,$,122000000,2362000000
Imports,2017,28/02/2017,Tuesday,25/02/2020,All,Non-food manufactured goods,All,$,109000000,2471000000
Imports,2017,01/03/2017,Wednesday,26/02/2020,All,Non-food manufactured goods,All,$,178000000,2649000000
Imports,2017,02/03/2017,Thursday,27/02/2020,All,Non-food manufactured goods,All,$,149000000,2798000000
Imports,2017,03/03/2017,Friday,28/02/2020,All,Non-food manufactured goods,All,$,123000000,2921000000
Imports,2017,04/03/2017,Saturday,29/02/2020,All,Non-food manufactured goods,All,$,12000000,2933000000
Imports,2017,05/03/2017,Sunday,01/03/2020,All,Non-food manufactured goods,All,$,25000000,2958000000
Imports,2017,06/03/2017,Monday,02/03/2020,All,Non-food manufactured goods,All,$,126000000,3084000000
Imports,2017,07/03/2017,Tuesday,03/03/2020,All,Non-food manufactured goods,All,$,130000000,3214000000
Imports,2017,08/03/2017,Wednesday,04/03/2020,All,Non-food manufactured goods,All,$,124000000,3337000000
Imports,2017,09/03/2017,Thursday,05/03/2020,All,Non-food manufactured goods,All,$,124000000,3462000000
Imports,2017,10/03/2017,Friday,06/03/2020,All,Non-food manufactured goods,All,$,115000000,3577000000
Imports,2017,11/03/2017,Saturday,07/03/2020,All,Non-food manufactured goods,All,$,14000000,3591000000
Imports,2017,12/03/2017,Sunday,08/03/2020,All,Non-food manufactured goods,All,$,20000000,3611000000
Imports,2017,13/03/2017,Monday,09/03/2020,All,Non-food manufactured goods,All,$,198000000,3809000000
Imports,2017,14/03/2017,Tuesday,10/03/2020,All,Non-food manufactured goods,All,$,179000000,3988000000
Imports,2017,15/03/2017,Wednesday,11/03/2020,All,Non-food manufactured goods,All,$,126000000,4113000000
Imports,2017,16/03/2017,Thursday,12/03/2020,All,Non-food manufactured goods,All,$,191000000,4305000000
Imports,2017,17/03/2017,Friday,13/03/2020,All,Non-food manufactured goods,All,$,150000000,4455000000
Imports,2017,18/03/2017,Saturday,14/03/2020,All,Non-food manufactured goods,All,$,13000000,4467000000
Imports,2017,19/03/2017,Sunday,15/03/2020,All,Non-food manufactured goods,All,$,16000000,4483000000
Imports,2017,20/03/2017,Monday,16/03/2020,All,Non-food manufactured goods,All,$,154000000,4637000000
Imports,2017,21/03/2017,Tuesday,17/03/2020,All,Non-food manufactured goods,All,$,153000000,4790000000
Imports,2017,22/03/2017,Wednesday,18/03/2020,All,Non-food manufactured goods,All,$,122000000,4912000000
Imports,2017,23/03/2017,Thursday,19/03/2020,All,Non-food manufactured goods,All,$,121000000,5033000000
Imports,2017,24/03/2017,Friday,20/03/2020,All,Non-food manufactured goods,All,$,118000000,5150000000
Imports,2017,25/03/2017,Saturday,21/03/2020,All,Non-food manufactured goods,All,$,24000000,5174000000
Imports,2017,26/03/2017,Sunday,22/03/2020,All,Non-food manufactured goods,All,$,20000000,5194000000
Imports,2017,27/03/2017,Monday,23/03/2020,All,Non-food manufactured goods,All,$,111000000,5305000000
Imports,2017,28/03/2017,Tuesday,24/03/2020,All,Non-food manufactured goods,All,$,124000000,5428000000
Imports,2017,29/03/2017,Wednesday,25/03/2020,All,Non-food manufactured goods,All,$,124000000,5552000000
Imports,2017,30/03/2017,Thursday,26/03/2020,All,Non-food manufactured goods,All,$,148000000,5700000000
Imports,2017,31/03/2017,Friday,27/03/2020,All,Non-food manufactured goods,All,$,132000000,5832000000
Imports,2017,01/04/2017,Saturday,28/03/2020,All,Non-food manufactured goods,All,$,73000000,5905000000
Imports,2017,02/04/2017,Sunday,29/03/2020,All,Non-food manufactured goods,All,$,24000000,5928000000
Imports,2017,03/04/2017,Monday,30/03/2020,All,Non-food manufactured goods,All,$,157000000,6085000000
Imports,2017,04/04/2017,Tuesday,31/03/2020,All,Non-food manufactured goods,All,$,182000000,6267000000
Imports,2017,05/04/2017,Wednesday,01/04/2020,All,Non-food manufactured goods,All,$,138000000,6405000000
Imports,2017,06/04/2017,Thursday,02/04/2020,All,Non-food manufactured goods,All,$,146000000,6552000000
Imports,2017,07/04/2017,Friday,03/04/2020,All,Non-food manufactured goods,All,$,136000000,6687000000
Imports,2017,08/04/2017,Saturday,04/04/2020,All,Non-food manufactured goods,All,$,19000000,6706000000
Imports,2017,09/04/2017,Sunday,05/04/2020,All,Non-food manufactured goods,All,$,35000000,6742000000
Imports,2017,10/04/2017,Monday,06/04/2020,All,Non-food manufactured goods,All,$,185000000,6927000000
Imports,2017,11/04/2017,Tuesday,07/04/2020,All,Non-food manufactured goods,All,$,177000000,7103000000
Imports,2017,12/04/2017,Wednesday,08/04/2020,All,Non-food manufactured goods,All,$,150000000,7254000000
Imports,2017,13/04/2017,Thursday,09/04/2020,All,Non-food manufactured goods,All,$,256000000,7509000000
Imports,2017,14/04/2017,Friday,10/04/2020,All,Non-food manufactured goods,All,$,17000000,7526000000
Imports,2017,15/04/2017,Saturday,11/04/2020,All,Non-food manufactured goods,All,$,9000000,7535000000
Imports,2017,16/04/2017,Sunday,12/04/2020,All,Non-food manufactured goods,All,$,16000000,7551000000
Imports,2017,17/04/2017,Monday,13/04/2020,All,Non-food manufactured goods,All,$,16000000,7567000000
Imports,2017,18/04/2017,Tuesday,14/04/2020,All,Non-food manufactured goods,All,$,186000000,7753000000
Imports,2017,19/04/2017,Wednesday,15/04/2020,All,Non-food manufactured goods,All,$,216000000,7969000000
Imports,2017,20/04/2017,Thursday,16/04/2020,All,Non-food manufactured goods,All,$,176000000,8146000000
Imports,2017,21/04/2017,Friday,17/04/2020,All,Non-food manufactured goods,All,$,172000000,8318000000
Imports,2017,22/04/2017,Saturday,18/04/2020,All,Non-food manufactured goods,All,$,19000000,8337000000
Imports,2017,23/04/2017,Sunday,19/04/2020,All,Non-food manufactured goods,All,$,43000000,8380000000
Imports,2017,24/04/2017,Monday,20/04/2020,All,Non-food manufactured goods,All,$,170000000,8549000000
Imports,2017,25/04/2017,Tuesday,21/04/2020,All,Non-food manufactured goods,All,$,15000000,8564000000
Imports,2017,26/04/2017,Wednesday,22/04/2020,All,Non-food manufactured goods,All,$,133000000,8697000000
Imports,2017,27/04/2017,Thursday,23/04/2020,All,Non-food manufactured goods,All,$,155000000,8852000000
Imports,2017,28/04/2017,Friday,24/04/2020,All,Non-food manufactured goods,All,$,137000000,8989000000
Imports,2017,29/04/2017,Saturday,25/04/2020,All,Non-food manufactured goods,All,$,13000000,9002000000
Imports,2017,30/04/2017,Sunday,26/04/2020,All,Non-food manufactured goods,All,$,23000000,9025000000
Imports,2017,01/05/2017,Monday,27/04/2020,All,Non-food manufactured goods,All,$,200000000,9226000000
Imports,2017,02/05/2017,Tuesday,28/04/2020,All,Non-food manufactured goods,All,$,131000000,9356000000
Imports,2017,03/05/2017,Wednesday,29/04/2020,All,Non-food manufactured goods,All,$,191000000,9547000000
Imports,2017,04/05/2017,Thursday,30/04/2020,All,Non-food manufactured goods,All,$,131000000,9678000000
Imports,2017,05/05/2017,Friday,01/05/2020,All,Non-food manufactured goods,All,$,129000000,9808000000
Imports,2017,06/05/2017,Saturday,02/05/2020,All,Non-food manufactured goods,All,$,12000000,9820000000
Imports,2017,07/05/2017,Sunday,03/05/2020,All,Non-food manufactured goods,All,$,27000000,9847000000
Imports,2017,08/05/2017,Monday,04/05/2020,All,Non-food manufactured goods,All,$,143000000,9990000000
Imports,2017,09/05/2017,Tuesday,05/05/2020,All,Non-food manufactured goods,All,$,186000000,10175000000
Imports,2017,10/05/2017,Wednesday,06/05/2020,All,Non-food manufactured goods,All,$,132000000,10307000000
Imports,2017,11/05/2017,Thursday,07/05/2020,All,Non-food manufactured goods,All,$,196000000,10503000000
Imports,2017,12/05/2017,Friday,08/05/2020,All,Non-food manufactured goods,All,$,169000000,10672000000
Imports,2017,13/05/2017,Saturday,09/05/2020,All,Non-food manufactured goods,All,$,14000000,10686000000
Imports,2017,14/05/2017,Sunday,10/05/2020,All,Non-food manufactured goods,All,$,23000000,10708000000
Imports,2017,15/05/2017,Monday,11/05/2020,All,Non-food manufactured goods,All,$,131000000,10839000000
Imports,2017,16/05/2017,Tuesday,12/05/2020,All,Non-food manufactured goods,All,$,142000000,10981000000
Imports,2017,17/05/2017,Wednesday,13/05/2020,All,Non-food manufactured goods,All,$,143000000,11125000000
Imports,2017,18/05/2017,Thursday,14/05/2020,All,Non-food manufactured goods,All,$,157000000,11282000000
Imports,2017,19/05/2017,Friday,15/05/2020,All,Non-food manufactured goods,All,$,120000000,11402000000
Imports,2017,20/05/2017,Saturday,16/05/2020,All,Non-food manufactured goods,All,$,14000000,11415000000
Imports,2017,21/05/2017,Sunday,17/05/2020,All,Non-food manufactured goods,All,$,23000000,11439000000
Imports,2017,22/05/2017,Monday,18/05/2020,All,Non-food manufactured goods,All,$,160000000,11599000000
Imports,2017,23/05/2017,Tuesday,19/05/2020,All,Non-food manufactured goods,All,$,143000000,11742000000
Imports,2017,24/05/2017,Wednesday,20/05/2020,All,Non-food manufactured goods,All,$,153000000,11895000000
Imports,2018,03/02/2018,Saturday,01/02/2020,All,Non-food manufactured goods,All,$,11000000,11000000
Imports,2018,04/02/2018,Sunday,02/02/2020,All,Non-food manufactured goods,All,$,19000000,30000000
Imports,2018,05/02/2018,Monday,03/02/2020,All,Non-food manufactured goods,All,$,147000000,178000000
Imports,2018,06/02/2018,Tuesday,04/02/2020,All,Non-food manufactured goods,All,$,20000000,198000000
Imports,2018,07/02/2018,Wednesday,05/02/2020,All,Non-food manufactured goods,All,$,154000000,352000000
Imports,2018,08/02/2018,Thursday,06/02/2020,All,Non-food manufactured goods,All,$,190000000,542000000
Imports,2018,09/02/2018,Friday,07/02/2020,All,Non-food manufactured goods,All,$,136000000,678000000
Imports,2018,10/02/2018,Saturday,08/02/2020,All,Non-food manufactured goods,All,$,17000000,695000000
Imports,2018,11/02/2018,Sunday,09/02/2020,All,Non-food manufactured goods,All,$,21000000,717000000
Imports,2018,12/02/2018,Monday,10/02/2020,All,Non-food manufactured goods,All,$,155000000,871000000
Imports,2018,13/02/2018,Tuesday,11/02/2020,All,Non-food manufactured goods,All,$,160000000,1031000000
Imports,2018,14/02/2018,Wednesday,12/02/2020,All,Non-food manufactured goods,All,$,136000000,1167000000
Imports,2018,15/02/2018,Thursday,13/02/2020,All,Non-food manufactured goods,All,$,166000000,1333000000
Imports,2018,16/02/2018,Friday,14/02/2020,All,Non-food manufactured goods,All,$,138000000,1470000000
Imports,2018,17/02/2018,Saturday,15/02/2020,All,Non-food manufactured goods,All,$,10000000,1481000000
Imports,2018,18/02/2018,Sunday,16/02/2020,All,Non-food manufactured goods,All,$,24000000,1505000000
Imports,2018,19/02/2018,Monday,17/02/2020,All,Non-food manufactured goods,All,$,142000000,1647000000
Imports,2018,20/02/2018,Tuesday,18/02/2020,All,Non-food manufactured goods,All,$,145000000,1792000000
Imports,2018,21/02/2018,Wednesday,19/02/2020,All,Non-food manufactured goods,All,$,158000000,1949000000
Imports,2018,22/02/2018,Thursday,20/02/2020,All,Non-food manufactured goods,All,$,176000000,2125000000
Imports,2018,23/02/2018,Friday,21/02/2020,All,Non-food manufactured goods,All,$,187000000,2313000000
Imports,2018,24/02/2018,Saturday,22/02/2020,All,Non-food manufactured goods,All,$,21000000,2334000000
Imports,2018,25/02/2018,Sunday,23/02/2020,All,Non-food manufactured goods,All,$,22000000,2356000000
Imports,2018,26/02/2018,Monday,24/02/2020,All,Non-food manufactured goods,All,$,138000000,2494000000
Imports,2018,27/02/2018,Tuesday,25/02/2020,All,Non-food manufactured goods,All,$,124000000,2619000000
Imports,2018,28/02/2018,Wednesday,26/02/2020,All,Non-food manufactured goods,All,$,148000000,2767000000
Imports,2018,01/03/2018,Thursday,27/02/2020,All,Non-food manufactured goods,All,$,224000000,2991000000
Imports,2018,02/03/2018,Friday,28/02/2020,All,Non-food manufactured goods,All,$,138000000,3129000000
Imports,2018,03/03/2018,Saturday,29/02/2020,All,Non-food manufactured goods,All,$,20000000,3149000000
Imports,2018,04/03/2018,Sunday,01/03/2020,All,Non-food manufactured goods,All,$,21000000,3170000000
Imports,2018,05/03/2018,Monday,02/03/2020,All,Non-food manufactured goods,All,$,156000000,3326000000
